anomaly,amount
low_risk,580.08435
low_risk,247.15187
low_risk,330.70944
low_risk,561.9201
low_risk,115.69507
low_risk,582.5566
low_risk,623.7
low_risk,646.3637
low_risk,358.84882
low_risk,708.5663
low_risk,457.28314
low_risk,581.0863
low_risk,645.71295
low_risk,725.6563
low_risk,0.01
low_risk,174.73878
low_risk,1039.758
low_risk,793.99664
low_risk,0.01
low_risk,798.5704
low_risk,727.22327
low_risk,781.4892
low_risk,558.4792
low_risk,549.1846
low_risk,746.62915
low_risk,353.18906
low_risk,851.6488
low_risk,563.394
low_risk,361.42422
low_risk,247.83693
low_risk,165.23969
low_risk,243.91011
low_risk,326.86652
low_risk,580.07294
low_risk,849.1212
low_risk,581.67206
low_risk,343.5929
low_risk,264.74155
low_risk,343.66922
low_risk,195.29543
low_risk,840.99744
low_risk,383.73428
low_risk,402.01746
low_risk,0.01
low_risk,361.5856
low_risk,489.23236
low_risk,766.5024
low_risk,826.9925
low_risk,630.11896
low_risk,591.1926
low_risk,911.2655
low_risk,251.54303
low_risk,338.24643
low_risk,522.1807
low_risk,477.29144
low_risk,158.7976
low_risk,747.6199
low_risk,340.7619
low_risk,201.04993
low_risk,492.30188
low_risk,615.3224
low_risk,694.5866
low_risk,658.69293
low_risk,639.0527
low_risk,877.2183
low_risk,579.71185
low_risk,208.30103
low_risk,172.69206
low_risk,662.1446
low_risk,553.8449
low_risk,519.45667
low_risk,207.42973
low_risk,701.0214
low_risk,273.95206
low_risk,991.289
low_risk,349.37363
low_risk,1081.2468
low_risk,249.67163
low_risk,211.15259
low_risk,820.1334
low_risk,901.568
low_risk,390.1207
low_risk,110.925964
low_risk,606.5855
low_risk,501.36884
low_risk,275.3114
low_risk,426.80582
low_risk,637.00745
low_risk,414.45444
low_risk,429.09576
low_risk,22.411814
low_risk,1109.7268
low_risk,524.5037
low_risk,510.80844
low_risk,530.9162
low_risk,792.1076
low_risk,396.2417
low_risk,511.7786
low_risk,803.7873
low_risk,626.7325
low_risk,76.86945
low_risk,542.9292
low_risk,794.5779
low_risk,127.14097
low_risk,257.37952
low_risk,648.49567
low_risk,608.8477
low_risk,528.2157
low_risk,759.9426
low_risk,1012.05475
low_risk,434.413
low_risk,484.39526
low_risk,230.35721
low_risk,599.7083
low_risk,805.43933
low_risk,367.5419
low_risk,550.6021
low_risk,497.4186
low_risk,67.33594
low_risk,641.0247
low_risk,644.28314
low_risk,13.670631
low_risk,410.5535
low_risk,382.5657
low_risk,733.7105
low_risk,234.8264
low_risk,368.60434
low_risk,237.72978
low_risk,319.8124
low_risk,226.46579
low_risk,275.6401
low_risk,678.38074
low_risk,638.09485
low_risk,503.21075
low_risk,542.62305
low_risk,342.24643
low_risk,866.52905
low_risk,845.516
low_risk,432.2187
low_risk,410.4034
low_risk,541.98865
low_risk,381.48
low_risk,754.44073
low_risk,671.0007
low_risk,561.33954
low_risk,506.39783
low_risk,776.55853
low_risk,476.02747
low_risk,398.61844
low_risk,320.81027
low_risk,525.94354
low_risk,802.59186
low_risk,225.69183
low_risk,519.1665
low_risk,795.8706
low_risk,845.3366
low_risk,710.1384
low_risk,1056.911
low_risk,841.89905
low_risk,322.6804
low_risk,788.77045
low_risk,915.62225
low_risk,854.1711
low_risk,803.7093
low_risk,271.18155
low_risk,231.43959
low_risk,500.8706
low_risk,329.79498
low_risk,560.94684
low_risk,369.56186
low_risk,568.2972
low_risk,831.61993
low_risk,681.38995
low_risk,586.77216
low_risk,660.9787
low_risk,712.8273
low_risk,571.45593
low_risk,394.99152
low_risk,227.48965
low_risk,670.0505
low_risk,781.56067
low_risk,592.12494
low_risk,263.1116
low_risk,654.6691
low_risk,0.01
low_risk,793.61304
low_risk,325.41187
low_risk,286.36456
low_risk,319.87906
low_risk,463.9715
low_risk,254.30371
low_risk,332.981
low_risk,522.89624
low_risk,317.19226
low_risk,463.53207
low_risk,407.80215
low_risk,273.50708
low_risk,770.8243
low_risk,378.02335
low_risk,753.14374
low_risk,941.1325
low_risk,389.26147
low_risk,525.94324
low_risk,941.24304
low_risk,625.55756
low_risk,927.89764
low_risk,636.3575
low_risk,258.14905
low_risk,269.47897
low_risk,102.09415
low_risk,626.189
low_risk,639.1897
low_risk,361.89743
low_risk,673.853
low_risk,231.14563
low_risk,644.6569
low_risk,635.1318
low_risk,944.05444
low_risk,575.8105
low_risk,210.13208
low_risk,628.6135
low_risk,561.31287
low_risk,1050.3479
low_risk,678.1909
low_risk,125.98399
low_risk,537.8153
low_risk,241.27812
low_risk,557.5367
low_risk,566.67206
low_risk,47.715897
low_risk,169.80722
low_risk,13.930471
low_risk,420.30655
low_risk,0.01
low_risk,449.4381
low_risk,87.30107
low_risk,944.1453
low_risk,662.1009
low_risk,354.6644
low_risk,405.8383
low_risk,710.8732
low_risk,1174.1252
low_risk,83.22801
low_risk,509.4462
low_risk,230.7601
low_risk,309.90823
low_risk,353.25677
low_risk,113.63584
low_risk,793.4348
low_risk,671.76587
low_risk,303.7656
low_risk,372.641
low_risk,311.72232
low_risk,668.8858
low_risk,141.61906
low_risk,687.49066
low_risk,312.41122
low_risk,410.029
low_risk,703.2272
low_risk,674.6055
low_risk,343.4928
low_risk,487.09903
low_risk,511.8801
low_risk,589.92737
low_risk,367.07043
low_risk,1036.0603
low_risk,304.397
low_risk,571.08264
low_risk,637.8429
low_risk,888.41815
low_risk,828.72565
low_risk,400.33746
low_risk,264.80435
low_risk,421.85635
low_risk,968.86206
low_risk,636.05646
low_risk,604.6441
low_risk,0.01
low_risk,348.87766
low_risk,602.68933
low_risk,342.12454
low_risk,1012.45
low_risk,271.5945
low_risk,914.74744
low_risk,350.3437
low_risk,335.44995
low_risk,396.43658
low_risk,513.3152
low_risk,595.29034
low_risk,497.9632
low_risk,436.3412
low_risk,189.83456
low_risk,455.17874
low_risk,104.10649
low_risk,78.62163
low_risk,881.6614
low_risk,952.27234
low_risk,641.3199
low_risk,858.84814
low_risk,865.1481
low_risk,485.7365
low_risk,587.16113
low_risk,451.01703
low_risk,689.5262
low_risk,285.68655
low_risk,1009.6276
low_risk,846.45624
low_risk,802.11395
low_risk,357.25916
low_risk,603.65717
low_risk,681.66437
low_risk,521.8519
low_risk,42.60118
low_risk,212.92155
low_risk,219.23363
low_risk,203.22093
low_risk,0.01
low_risk,863.6863
low_risk,377.66492
low_risk,401.05338
low_risk,987.7091
low_risk,637.4089
low_risk,664.46643
low_risk,356.66714
low_risk,371.32022
low_risk,759.7295
low_risk,138.09157
low_risk,538.5905
low_risk,189.79265
low_risk,493.39038
low_risk,233.94809
low_risk,298.17203
low_risk,938.9722
low_risk,409.42438
low_risk,300.92172
low_risk,365.40057
low_risk,560.7398
low_risk,937.89636
low_risk,442.73227
low_risk,524.9381
low_risk,866.3139
low_risk,489.02142
low_risk,533.938
low_risk,461.2728
low_risk,735.2655
low_risk,435.31354
low_risk,328.51978
low_risk,800.8848
low_risk,617.7761
low_risk,703.7847
low_risk,363.60822
low_risk,407.41888
low_risk,311.00952
low_risk,892.3137
low_risk,550.0395
low_risk,517.0928
low_risk,374.6564
low_risk,344.1672
low_risk,599.7693
low_risk,548.109
low_risk,360.10254
low_risk,730.1731
low_risk,323.5909
low_risk,0.01
low_risk,605.59937
low_risk,375.71057
low_risk,437.506
low_risk,436.6721
low_risk,338.88245
low_risk,702.0908
low_risk,411.85153
low_risk,576.9181
low_risk,733.64
low_risk,696.8291
low_risk,343.99356
low_risk,503.73102
low_risk,577.66376
low_risk,247.03078
low_risk,670.041
low_risk,483.99353
low_risk,617.7427
low_risk,375.8517
low_risk,686.9049
low_risk,473.18286
low_risk,782.45776
low_risk,135.2961
low_risk,501.45215
low_risk,187.6308
low_risk,418.98343
low_risk,468.87634
low_risk,748.97363
low_risk,517.7336
low_risk,485.34494
low_risk,471.54724
low_risk,620.82764
low_risk,575.17645
low_risk,636.1868
low_risk,787.2595
low_risk,331.88028
low_risk,650.7513
low_risk,1063.3179
low_risk,478.36612
low_risk,577.3703
low_risk,259.1596
low_risk,921.18805
low_risk,888.46106
low_risk,0.01
low_risk,37.92244
low_risk,224.76228
low_risk,969.69025
low_risk,865.09375
low_risk,541.3905
low_risk,765.3688
low_risk,967.03094
low_risk,482.92874
low_risk,427.92014
low_risk,464.9625
low_risk,935.05133
low_risk,155.2381
low_risk,354.06943
low_risk,485.73325
low_risk,736.9176
low_risk,490.2432
low_risk,643.74896
low_risk,797.5645
low_risk,401.48
low_risk,431.32645
low_risk,446.98508
low_risk,320.79382
low_risk,440.64612
low_risk,362.85672
low_risk,714.7307
low_risk,728.7063
low_risk,393.79324
low_risk,193.82436
low_risk,460.81027
low_risk,736.8523
low_risk,137.52245
low_risk,31.90744
low_risk,633.36084
low_risk,753.7836
low_risk,421.30856
low_risk,524.22284
low_risk,560.2388
low_risk,347.1108
low_risk,333.91052
low_risk,573.07324
low_risk,362.3281
low_risk,865.39667
low_risk,405.65793
low_risk,812.9415
low_risk,743.50555
low_risk,485.127
low_risk,397.51453
low_risk,588.1742
low_risk,741.2393
low_risk,546.13403
low_risk,547.6449
low_risk,870.5669
low_risk,360.02332
low_risk,918.0621
low_risk,634.5699
low_risk,785.5424
low_risk,521.66174
low_risk,898.94257
low_risk,290.21698
low_risk,0.01
low_risk,192.36668
low_risk,316.06448
low_risk,578.4378
low_risk,405.80243
low_risk,639.633
low_risk,332.81207
low_risk,385.66003
low_risk,726.8146
low_risk,300.80322
low_risk,214.20503
low_risk,721.2684
low_risk,813.73145
low_risk,566.7064
low_risk,412.8625
low_risk,572.24176
low_risk,497.41492
low_risk,792.46173
low_risk,689.95703
low_risk,67.86077
low_risk,365.4952
low_risk,47.388885
low_risk,400.5778
low_risk,545.78687
low_risk,596.9161
low_risk,450.06903
low_risk,484.96353
low_risk,458.4461
low_risk,253.52776
low_risk,139.68224
low_risk,197.21597
low_risk,977.51666
low_risk,285.57312
low_risk,1000.49084
low_risk,575.6602
low_risk,251.54974
low_risk,1054.0618
low_risk,451.9373
low_risk,551.60345
low_risk,670.345
low_risk,828.1045
low_risk,186.14142
low_risk,404.72217
low_risk,437.45416
low_risk,378.07205
low_risk,258.45734
low_risk,364.7192
low_risk,308.08676
low_risk,522.1519
low_risk,354.71478
low_risk,209.80176
low_risk,484.06714
low_risk,728.73724
low_risk,732.47754
low_risk,632.5186
low_risk,753.7759
low_risk,211.98543
low_risk,301.06894
low_risk,124.10668
low_risk,740.5629
low_risk,340.24234
low_risk,180.79024
low_risk,1050.7816
low_risk,1307.5536
low_risk,1251.3872
low_risk,46.654743
low_risk,882.10754
low_risk,597.11237
low_risk,325.0192
low_risk,396.80423
low_risk,742.0506
low_risk,423.19977
low_risk,707.11066
low_risk,323.43643
low_risk,288.4182
low_risk,383.9241
low_risk,335.22595
low_risk,164.49059
low_risk,529.00745
low_risk,578.6433
low_risk,680.7213
low_risk,510.103
low_risk,833.75037
low_risk,675.3492
low_risk,300.4809
low_risk,359.34344
low_risk,0.01
low_risk,255.34059
low_risk,583.19525
low_risk,342.86877
low_risk,172.13152
low_risk,825.7707
low_risk,479.60376
low_risk,396.43802
low_risk,29.831219
low_risk,366.92056
low_risk,84.06383
low_risk,190.86792
low_risk,332.82922
low_risk,653.35394
low_risk,285.05618
low_risk,848.38477
low_risk,281.39304
low_risk,261.13718
low_risk,13.746722
low_risk,77.08406
low_risk,331.04044
low_risk,875.0432
low_risk,1001.9018
low_risk,538.7067
low_risk,0.01
low_risk,472.79776
low_risk,362.71152
low_risk,213.74736
low_risk,637.3241
low_risk,819.82275
low_risk,628.5636
low_risk,657.2172
low_risk,545.8394
low_risk,564.1778
low_risk,765.2283
low_risk,549.7533
low_risk,599.7732
low_risk,329.56104
low_risk,629.72723
low_risk,679.8101
low_risk,638.7526
low_risk,168.79552
low_risk,312.07547
low_risk,391.83408
low_risk,401.58026
low_risk,862.31464
low_risk,252.77063
low_risk,346.49573
low_risk,674.97504
low_risk,553.3363
low_risk,617.2566
low_risk,391.78897
low_risk,651.9098
low_risk,681.0419
low_risk,549.0968
low_risk,797.7847
low_risk,563.068
low_risk,921.85706
low_risk,585.27075
low_risk,301.80707
low_risk,431.03165
low_risk,866.2019
low_risk,133.49634
low_risk,204.78912
low_risk,427.04807
low_risk,573.8663
low_risk,762.074
low_risk,223.43967
low_risk,434.39844
low_risk,286.37625
low_risk,403.49985
low_risk,40.761135
low_risk,328.93988
low_risk,982.20795
low_risk,517.59735
low_risk,812.37744
low_risk,776.04816
low_risk,265.3842
low_risk,580.42847
low_risk,241.84694
low_risk,603.8716
low_risk,342.11203
low_risk,802.7807
low_risk,139.80707
low_risk,460.0802
low_risk,71.97344
low_risk,142.75388
low_risk,680.9832
low_risk,702.0371
low_risk,377.0779
low_risk,745.4907
low_risk,0.01
low_risk,778.17175
low_risk,602.9865
low_risk,247.6629
low_risk,288.54523
low_risk,69.49197
low_risk,794.42847
low_risk,439.5846
low_risk,576.3626
low_risk,341.78915
low_risk,688.35547
low_risk,274.94617
low_risk,652.8887
low_risk,132.82968
low_risk,519.5078
low_risk,199.35844
low_risk,110.13832
low_risk,479.5927
low_risk,457.26672
low_risk,569.3189
low_risk,889.8255
low_risk,668.0714
low_risk,389.3974
low_risk,0.01
low_risk,468.4762
low_risk,413.6588
low_risk,568.88684
low_risk,144.52502
low_risk,623.7795
low_risk,588.2477
low_risk,328.31964
low_risk,311.46912
low_risk,130.66159
low_risk,360.78738
low_risk,535.38293
low_risk,588.14886
low_risk,0.01
low_risk,621.84766
low_risk,425.14673
low_risk,505.49396
low_risk,496.18045
low_risk,790.8981
low_risk,834.4892
low_risk,355.94397
low_risk,552.63214
low_risk,808.79156
low_risk,685.15894
low_risk,470.70776
low_risk,489.1057
low_risk,440.2235
low_risk,241.26993
low_risk,766.55493
low_risk,1351.3992
low_risk,133.31372
low_risk,480.45245
low_risk,677.7373
low_risk,492.80536
low_risk,824.506
low_risk,164.99594
low_risk,256.38995
low_risk,638.2698
low_risk,748.3743
low_risk,311.78394
low_risk,547.9237
low_risk,941.12164
low_risk,722.28064
low_risk,973.3929
low_risk,627.0089
low_risk,327.3377
low_risk,623.06287
low_risk,414.44766
low_risk,658.0412
low_risk,125.35118
low_risk,262.133
low_risk,824.9468
low_risk,513.7847
low_risk,0.01
low_risk,669.54663
low_risk,415.5135
low_risk,342.6592
low_risk,339.9114
low_risk,174.30545
low_risk,719.108
low_risk,455.77994
low_risk,588.89606
low_risk,376.96817
low_risk,612.5147
low_risk,499.95337
low_risk,583.2433
low_risk,521.152
low_risk,1182.9451
low_risk,336.67004
low_risk,632.7968
low_risk,129.90457
low_risk,752.63904
low_risk,708.8124
low_risk,585.35236
low_risk,454.01614
low_risk,885.4483
low_risk,569.17114
low_risk,0.01
low_risk,440.2216
low_risk,180.75165
low_risk,769.6853
low_risk,894.8829
low_risk,283.14474
low_risk,372.34552
low_risk,492.8953
low_risk,702.25055
low_risk,671.3725
low_risk,603.7881
low_risk,517.86163
low_risk,675.8871
low_risk,0.01
low_risk,609.3249
low_risk,0.01
low_risk,798.9164
low_risk,471.96054
low_risk,0.01
low_risk,270.7205
low_risk,968.4378
low_risk,451.3432
low_risk,837.4639
low_risk,256.7785
low_risk,608.2664
low_risk,892.60956
low_risk,588.0037
low_risk,633.6337
low_risk,643.0407
low_risk,391.64236
low_risk,984.2956
low_risk,798.7713
low_risk,175.68575
low_risk,459.57678
low_risk,728.7688
low_risk,304.79745
low_risk,1082.9285
low_risk,499.5579
low_risk,493.73285
low_risk,755.89453
low_risk,641.2164
low_risk,352.34915
low_risk,486.10028
low_risk,281.1448
low_risk,0.01
low_risk,956.1298
low_risk,315.75458
low_risk,577.88574
low_risk,643.15656
low_risk,547.72235
low_risk,833.56085
low_risk,949.90643
low_risk,687.1581
low_risk,646.5655
low_risk,992.149
low_risk,204.61899
low_risk,483.93884
low_risk,620.2488
low_risk,295.33234
low_risk,418.19824
low_risk,378.2852
low_risk,895.1459
low_risk,238.45848
low_risk,497.57272
low_risk,478.2168
low_risk,0.01
low_risk,253.67659
low_risk,380.3331
low_risk,642.28894
low_risk,560.8732
low_risk,416.56708
low_risk,565.8079
low_risk,546.6075
low_risk,849.38464
low_risk,436.0872
low_risk,588.899
low_risk,468.34848
low_risk,814.5102
low_risk,520.2738
low_risk,104.92123
low_risk,256.2178
low_risk,556.55414
low_risk,1049.7415
low_risk,537.414
low_risk,907.6062
low_risk,448.8067
low_risk,288.00604
low_risk,521.2451
low_risk,4.3440332
low_risk,442.44125
low_risk,502.8574
low_risk,697.28937
low_risk,714.7073
low_risk,344.4872
low_risk,354.13098
low_risk,497.6278
low_risk,557.9497
low_risk,267.78238
low_risk,350.74124
low_risk,100.07958
low_risk,659.8837
low_risk,950.5189
low_risk,264.83142
low_risk,588.7261
low_risk,119.838066
low_risk,436.7424
low_risk,907.8715
low_risk,202.48672
low_risk,423.37317
low_risk,302.3705
low_risk,273.70227
low_risk,447.11798
low_risk,741.7936
low_risk,553.2742
low_risk,542.489
low_risk,720.0255
low_risk,231.59117
low_risk,234.37712
low_risk,530.12305
low_risk,798.6309
low_risk,846.52313
low_risk,0.01
low_risk,1097.247
low_risk,624.5671
low_risk,396.4701
low_risk,747.7528
low_risk,851.8217
low_risk,533.0034
low_risk,942.1764
low_risk,385.6954
low_risk,447.99033
low_risk,752.3658
low_risk,0.01
low_risk,687.4484
low_risk,769.7214
low_risk,606.9954
low_risk,271.14166
low_risk,327.00217
low_risk,445.5933
low_risk,699.38074
low_risk,502.75668
low_risk,754.65015
low_risk,770.97125
low_risk,680.5689
low_risk,245.70491
low_risk,224.51393
low_risk,542.66205
low_risk,710.45905
low_risk,311.977
low_risk,560.1919
low_risk,721.8319
low_risk,956.1305
low_risk,822.5038
low_risk,290.4216
low_risk,407.8954
low_risk,427.66415
low_risk,234.50835
low_risk,665.91736
low_risk,546.7033
low_risk,646.6213
low_risk,386.18384
low_risk,665.8591
low_risk,177.09839
low_risk,1009.5284
low_risk,337.74634
low_risk,598.9715
low_risk,389.3197
low_risk,291.70035
low_risk,426.23438
low_risk,607.63885
low_risk,556.28937
low_risk,246.97809
low_risk,618.7459
low_risk,113.76825
low_risk,320.7413
low_risk,205.08623
low_risk,370.51398
low_risk,283.47977
low_risk,1062.3344
low_risk,589.363
low_risk,220.68144
low_risk,662.4479
low_risk,419.45148
low_risk,589.48334
low_risk,595.17566
low_risk,444.0346
low_risk,770.5874
low_risk,475.5285
low_risk,610.80646
low_risk,803.046
low_risk,900.6676
low_risk,778.6004
low_risk,461.24573
low_risk,465.54984
low_risk,267.2729
low_risk,650.2361
low_risk,863.5321
low_risk,100.83793
low_risk,399.0776
low_risk,590.92474
low_risk,513.2187
low_risk,550.30084
low_risk,548.512
low_risk,354.85306
low_risk,379.31705
low_risk,581.93054
low_risk,499.2035
low_risk,329.1293
low_risk,533.8177
low_risk,974.1372
low_risk,745.6316
low_risk,860.4327
low_risk,391.9829
low_risk,151.05989
low_risk,305.53473
low_risk,278.39255
low_risk,718.1906
low_risk,214.20804
low_risk,131.91008
low_risk,675.07733
low_risk,673.4989
low_risk,347.4251
low_risk,300.64008
low_risk,545.3814
low_risk,512.8956
low_risk,505.48755
low_risk,464.04584
low_risk,358.9617
low_risk,763.7566
low_risk,229.99109
low_risk,445.49185
low_risk,168.05705
low_risk,440.0839
low_risk,626.81055
low_risk,321.46616
low_risk,124.50081
low_risk,252.31033
low_risk,999.13806
low_risk,221.29245
low_risk,496.33862
low_risk,591.39246
low_risk,502.2744
low_risk,472.33887
low_risk,480.47403
low_risk,504.04666
low_risk,109.34498
low_risk,173.8342
low_risk,495.51984
low_risk,636.6646
low_risk,488.01242
low_risk,332.06525
low_risk,148.14061
low_risk,433.35846
low_risk,465.94055
low_risk,807.0953
low_risk,609.4192
low_risk,470.2174
low_risk,277.20834
low_risk,835.515
low_risk,260.16754
low_risk,456.53625
low_risk,212.68443
low_risk,1227.3862
low_risk,787.09357
low_risk,589.8167
low_risk,80.48595
low_risk,541.56824
low_risk,367.89584
low_risk,325.6097
low_risk,28.98221
low_risk,541.7805
low_risk,400.72186
low_risk,148.95103
low_risk,401.5011
low_risk,494.9909
low_risk,367.19843
low_risk,311.68286
low_risk,384.36957
low_risk,536.1236
low_risk,234.24191
low_risk,359.51328
low_risk,596.9937
low_risk,339.1975
low_risk,242.89111
low_risk,754.6936
low_risk,725.6439
low_risk,292.47302
low_risk,379.38678
low_risk,0.01
low_risk,737.63525
low_risk,375.1655
low_risk,816.6222
low_risk,632.23254
low_risk,321.0389
low_risk,714.11847
low_risk,333.79544
